29488
(24911,29850)
(7348,41085)
(19396,27480)
(2961,7297)
(43836,12338)
(40073,40995)
(35014,9090)
(37714,36753)
(34515,14946)
(13213,38319)
(40226,40592)
(25496,16554)
(19110,9512)
(33295,39542)
(1230,2539)
(1761,27)
(19788,46228)
(48726,21808)
(20762,3752)
(42654,14239)
(16311,33428)
(18746,33121)
(33615,13162)
(48543,52675)
(37656,5834)
(49392,14694)
(9136,47028)
(40868,20147)
(46786,39022)
(35514,31542)
(49465,24059)
(11843,27266)
(2424,4790)
(1745,42849)
(17085,2361)
(40370,233)
(21793,28220)
(43521,45030)
(33126,35948)
(13416,42382)
(5891,47670)
(51888,29042)
(17465,52544)
(9460,32264)
(29613,31106)
(36936,4158)
(18560,35602)
(30223,10932)
(28552,23062)
(44576,30963)
(33580,48099)
(15960,34730)
(35953,39369)
(27748,49107)
(24150,32903)
(18945,2867)
(19682,3428)
(24893,44571)
(17141,24662)
(5513,1751)
(9388,5605)
(35464,1721)
(4642,32913)
(26862,29757)
(33414,29766)
(36352,48105)
(37614,41952)
(34114,28361)
(17649,41315)
(7307,38489)
(14030,44086)
(39222,20772)
(41415,32521)
(50720,23874)
(51641,15171)
(33613,24827)
(40089,53138)
(22477,5066)
(48133,47824)
(37693,47816)
(34843,32803)
(25324,47162)
(28993,48002)
(51916,35335)
(10548,36033)
(2552,27752)
(10649,39515)
(38867,46099)
(18516,43264)
(3435,19504)
(36398,15046)
(17529,36170)
(24861,46724)
(26092,33658)
(6556,27967)
(5385,28041)
(11644,19949)
(3905,16082)
(33291,15594)
(25441,42561)
(13588,39225)
(14891,50905)
(45056,24964)
(21101,38301)
(6087,40405)
(52947,23151)
(17298,5167)
(38713,49099)
(16433,242)
(33351,35567)
(5184,43760)
(23368,36980)
(18935,44910)
(10632,41861)
(9716,23376)
(4967,16294)
(19917,32347)
(4356,11276)
(38673,48857)
(21879,43418)
(15747,27268)
(23685,14331)
(20994,32229)
(20738,16448)
(34573,30548)
(9485,41764)
(40944,20475)
(32712,37598)
(11056,30377)
(4895,29799)
(20914,27771)
(39346,10147)
(112,28279)
(16718,38822)
(42478,2845)
(31812,30366)
(20272,16088)
(50479,18336)
(18087,37855)
(45434,1477)
(8990,14923)
(22924,9204)
(36336,19692)
(37455,993)
(957,52072)
(16347,32549)
(19479,21272)
(5794,7536)
(7205,33615)
(4152,25989)
(29696,22070)
(19356,41499)
(8992,218)
(20805,28541)
(9561,48541)
(5324,39379)
(49655,31478)
(28490,33288)
(38162,26218)
(36567,39890)
(31407,28971)
(21154,24286)
(30993,4404)
(26024,17212)
(22077,21852)
(39760,45372)
(26347,12381)
(21321,5603)
(44033,35524)
(38578,26724)
(11183,30437)
(11793,45605)
(14306,39755)
(26876,43972)
(50920,8301)
(41550,40034)
(36980,43845)
(45157,27163)
(37402,20992)
(42076,36934)
(25529,40444)
(18091,14742)
(19181,3109)
(30702,8719)
(53611,13945)
(45900,8633)
(39789,14724)
(34979,17616)
(27324,16390)
(8753,19287)
(12988,45922)
(22829,41851)
(32839,29871)
(50478,43738)
(38638,14403)
(25100,16347)
(16597,24878)
(6880,30759)
(13439,1384)
(16231,13778)
(53397,4284)
(20819,36073)
(2283,15544)
(53422,12891)
(31978,3444)
(34570,39581)
(10775,27816)
(39093,40674)
(4516,34125)
(8252,24924)
(15846,14549)
(911,15737)
(40430,18311)
(41199,39295)
(51315,24112)
(6054,4771)
(43231,21899)
(15912,20078)
(10552,32344)
(26560,1432)
(22205,11629)
(22051,39567)
(39517,2691)
(19500,46254)
(12568,16133)
(32621,15111)
(10479,38082)
(28627,25065)
(41531,2051)
(44485,43539)
(49674,2778)
(20251,21609)
(44299,41988)
(1108,37775)
(19967,10459)
(37383,52632)
(39161,33813)
(51334,16978)
(47886,4451)
(41301,8537)
(8436,8793)
(29474,16844)
(37720,35554)
(30919,49286)
(7521,5294)
(8304,5805)
(1193,17142)
(1136,14172)
(12337,35430)
(39060,51793)
(40267,290)
(40815,28800)
(14642,49064)
(2417,5616)
(1293,52856)
(16153,30166)
(33582,8565)
(39071,25194)
(27557,41301)
(9933,22473)
(41277,51533)
(53003,47920)
(30726,48990)
(24402,23595)
(20752,24498)
(53035,39979)
(21549,4531)
(36379,42670)
(672,1716)
(43638,36396)
(3612,46882)
(51788,41251)
(36126,52482)
(23941,7458)
(2840,39947)
(39984,2459)
(35168,8804)
(34408,50749)
(8395,46129)
(24804,34974)
(25860,47196)
(17987,41346)
(52593,26274)
(10321,35318)
(11026,36842)
(28292,27863)
(7385,39342)
(39487,14440)
(40866,48879)
(39818,20880)
(31818,36161)
(46405,23925)
(24738,9068)
(9006,10615)
(18018,17461)
(1348,16590)
(23781,53140)
(21301,11124)
(20242,31607)
(10222,44460)
(37509,11387)
(39201,48523)
(53497,10446)
(48210,35316)
(31529,724)
(21727,35926)
(1417,24424)
(46422,2320)
(10502,4189)
(9311,30145)
(16994,24785)
(20916,6647)
(18098,42790)
(26588,25631)
(24588,22583)
(2938,19284)
(36288,12995)
(23822,36887)
(6314,25344)
(5073,42262)
(24708,25662)
(6960,3545)
(42293,35826)
(27463,29601)
(7419,17634)
(8806,43884)
(9951,26074)
(47057,12817)
(51296,23356)
(2053,39543)
(47276,20288)
(4874,12649)
(11630,14817)
(9450,19192)
(48754,28499)
(7835,50784)
(46622,9917)
(6523,36119)
(14120,24545)
(3284,21560)
(13128,18098)
(35799,38012)
(19846,46977)
(30424,33253)
(31761,52216)
(3627,46400)
(46987,25099)
(36659,43341)
(28320,39776)
(50786,3918)
(40445,44157)
(22933,12233)
(35488,49044)
(37923,74)
(29220,10233)
(30545,33782)
(17,24063)
(48919,37289)
(1554,27847)
(15867,24720)
(7204,4135)
(8435,41008)
(5253,16443)
(3891,3224)
(22837,22662)
(31757,41908)
(43753,60)
(42006,28439)
(22537,3200)
(51403,43642)
(26586,40984)
(5883,7388)
(19041,22832)
(38662,46557)
(52812,24819)
(43039,607)
(37632,11396)
(28445,2803)
(36870,22279)
(15209,51965)
(28425,47696)
(29719,48371)
(29345,39976)
(29960,24412)
(3015,29186)
(11853,12637)
(25765,26434)
(36296,13586)
(47701,42091)
(20926,41977)
(36002,1582)
(49872,8061)
(43045,8385)
(14628,32728)
(14459,3353)
(32471,2975)
(37249,13182)
(24476,10645)
(30697,38879)
(3109,1227)
(4162,8636)
(18534,36823)
(15790,13245)
(5453,41822)
(5461,35762)
(52591,48212)
(15651,38518)
(3911,1897)
(35463,16726)
(45794,24253)
(4089,41515)
(13969,17890)
(52881,51805)
(27163,1637)
(9796,34834)
(25319,10909)
(17335,26307)
(4270,48621)
(28852,3322)
(30427,27723)
(26972,39600)
(45422,43118)
(9800,29724)
(39303,5117)
(24821,47559)
(53550,41735)
(20389,11270)
(27068,30917)
(45095,7921)
(15052,1520)
(1103,23771)
(5505,26753)
(10962,12433)
(49641,37624)
(32200,29790)
(16612,11028)
(28025,35019)
(20174,18513)
(43734,39514)
(19708,53083)
(12159,52912)
(42235,22044)
(44868,32060)
(41225,45954)
(18846,25971)
(34343,14515)
(31187,19597)
(39589,9370)
(10443,39125)
(28948,47021)
(7759,2264)
(49857,18059)
(39459,24439)
(744,42991)
(22535,24844)
(30176,14265)
(14328,42907)
(41257,35354)
(41662,18198)
(19418,28757)
(49863,7216)
(32112,1104)
(33151,35241)
(32271,40704)
(28895,16084)
(14889,1133)
(3274,29508)
(18579,28776)
(9765,40014)
(24104,2252)
(14300,28479)
(14851,17563)
(48129,44752)
(13664,10526)
(20741,35337)
(35346,24626)
(4836,30595)
(43241,30853)
(47703,40262)
(8976,32613)
(42310,32144)
(6845,7332)
(51520,25884)
(27695,32726)
(41735,48780)
(12514,7754)
(42047,1846)
(28116,43823)
(34789,24555)
(44010,8889)
(37275,17011)
(8788,177)
(49044,30969)
(37990,2641)
(1441,36923)
(26384,46987)
(48423,20878)
(13273,46369)
(33501,51151)
(45345,21792)
(28146,31403)
(39253,20574)
(44057,5432)
(14342,47763)
(32451,9707)
(47345,16781)
(41586,38886)
(35090,36884)
(16726,42727)
(40406,27265)
(25012,46021)
(31566,27661)
(12360,48307)
(19593,49955)
(30502,47318)
(51436,49733)
(36470,20635)
(43271,3295)
(49522,27432)
(42014,42336)
(21198,46647)
(4000,32765)
(23193,20194)
(10287,48289)
(5440,42831)
(17380,28931)
(21333,46600)
(27434,17650)
(711,34009)
(46148,39729)
(47636,11576)
(25111,50778)
(42116,24339)
(30520,34607)
(41902,32581)
(18557,29025)
(19187,21340)
(30538,44850)
(21045,10070)
(16547,19022)
(41706,41220)
(49195,29653)
(26806,45040)
(36094,2959)
(13644,52088)
(28888,28949)
(6879,33858)
(30465,12429)
(6328,12245)
(53157,16165)
(19096,5469)
(46016,47844)
(36698,18966)
(3157,3396)
(49341,18446)
(53557,32404)
(5956,11835)
(48254,35658)
(18642,19708)
(41910,33624)
(37701,28872)
(19653,48793)
(44837,24534)
(31740,14307)
(15947,50833)
(17862,48808)
(5086,12403)
(47268,6738)
(45045,19386)
(28603,21136)
(52165,29998)
(17260,11150)
(39706,34629)
(49706,19025)
(39308,871)
(25388,22414)
(34810,33245)
(46551,27931)
(21960,29365)
(5792,17469)
(28821,7912)
(24823,39790)
(23951,32527)
